Respondent ID,Month,Year,Survey Date,Response Time,Helpful Caring,Professional,Competent Knowledgeable,Overall Service,ObjectId
10706330174,April,2019,5/3/2019 22:01,3.0,3.0,4.0,3.0,3.0,60
10525734423,January,2019,2/12/2019 18:21,4.0,5.0,5.0,5.0,5.0,61
10676043152,April,2019,4/19/2019 23:29,5.0,5.0,5.0,5.0,5.0,62
10585357493,February,2019,3/11/2019 21:10,4.0,5.0,5.0,5.0,5.0,63
10706535800,April,2019,5/4/2019 0:15,3.0,5.0,5.0,5.0,5.0,64
10526173069,February,2019,2/12/2019 21:14,5.0,5.0,5.0,5.0,5.0,65
10676046283,April,2019,4/19/2019 23:31,5.0,5.0,5.0,5.0,5.0,66
10585756924,February,2019,3/12/2019 0:14,4.0,5.0,5.0,4.0,5.0,67
10706552866,April,2019,5/4/2019 0:29,5.0,5.0,5.0,5.0,5.0,68
10526306551,February,2019,2/12/2019 22:13,5.0,5.0,5.0,5.0,5.0,69
10676081184,April,2019,4/20/2019 0:01,4.0,5.0,5.0,5.0,5.0,70
10586178721,February,2019,3/12/2019 4:53,5.0,5.0,5.0,5.0,5.0,71
10706918808,April,2019,5/4/2019 7:54,5.0,5.0,5.0,5.0,5.0,72
10526319199,February,2019,2/12/2019 22:19,5.0,5.0,5.0,4.0,5.0,73
10676083835,April,2019,4/20/2019 0:03,3.0,4.0,4.0,4.0,4.0,74
10588505205,February,2019,3/12/2019 23:18,5.0,5.0,5.0,5.0,5.0,75
10707166288,April,2019,5/4/2019 13:29,5.0,5.0,5.0,5.0,5.0,76
10526331511,February,2019,2/12/2019 22:25,5.0,5.0,5.0,5.0,5.0,77
10676083876,April,2019,4/20/2019 0:03,5.0,5.0,5.0,5.0,5.0,78
10606519835,February,2019,3/20/2019 17:25,5.0,5.0,5.0,5.0,5.0,79
10707253880,April,2019,5/4/2019 15:02,3.0,4.0,4.0,4.0,3.0,80
10708233821,April,2019,5/5/2019 14:45,3.0,5.0,5.0,5.0,5.0,81
10676178256,April,2019,4/20/2019 1:38,4.0,4.0,4.0,4.0,5.0,82
10724611520,May,2019,5/13/2019 0:15,5.0,5.0,5.0,5.0,5.0,83
10649498855,March,2019,4/8/2019 20:07,4.0,5.0,5.0,5.0,5.0,84
10526377613,February,2019,2/12/2019 22:49,3.0,4.0,5.0,4.0,4.0,85
10526572243,February,2019,2/13/2019 0:43,3.0,4.0,4.0,5.0,3.0,86
10724687845,May,2019,5/13/2019 1:37,4.0,4.0,4.0,5.0,5.0,87
10676183609,April,2019,4/20/2019 1:43,5.0,5.0,5.0,5.0,5.0,88
10709005582,April,2019,5/6/2019 6:03,5.0,5.0,5.0,5.0,5.0,89
10465917976,January,2019,1/14/2019 21:28,5.0,5.0,5.0,5.0,5.0,90
10649594066,March,2019,4/8/2019 20:43,4.0,4.0,4.0,4.0,4.0,91
10465992214,January,2019,1/14/2019 22:01,3.0,4.0,5.0,4.0,5.0,92
10724738453,May,2019,5/13/2019 2:33,5.0,5.0,5.0,5.0,5.0,93
10495216665,January,2019,1/29/2019 5:20,5.0,5.0,5.0,5.0,5.0,94
10526845803,January,2019,2/13/2019 4:09,3.0,3.0,4.0,4.0,3.0,95
10711130412,May,2019,5/6/2019 23:59,5.0,5.0,5.0,5.0,5.0,96
10676260991,April,2019,4/20/2019 3:11,5.0,5.0,5.0,5.0,5.0,97
10649718289,March,2019,4/8/2019 21:31,5.0,5.0,5.0,5.0,4.0,98
10466024485,January,2019,1/14/2019 22:15,5.0,5.0,5.0,5.0,5.0,99
10711137432,May,2019,5/7/2019 0:03,5.0,4.0,4.0,4.0,5.0,100
10527503850,February,2019,2/13/2019 13:07,5.0,5.0,5.0,5.0,5.0,101
10724828871,May,2019,5/13/2019 4:11,5.0,5.0,5.0,5.0,5.0,102
10756629402,May,2019,5/26/2019 22:41,5.0,5.0,5.0,5.0,5.0,103
10676917152,April,2019,4/20/2019 18:03,4.0,5.0,5.0,5.0,5.0,104
10496003744,January,2019,1/29/2019 14:25,5.0,5.0,5.0,5.0,5.0,105
10756673055,May,2019,5/26/2019 23:48,5.0,5.0,5.0,5.0,5.0,106
10677653327,April,2019,4/21/2019 15:09,5.0,5.0,5.0,5.0,5.0,107
10649794652,March,2019,4/8/2019 22:03,3.0,5.0,5.0,5.0,5.0,108
10711138825,May,2019,5/7/2019 0:04,4.0,4.0,4.0,4.0,4.0,109
10556890250,February,2019,2/26/2019 20:52,5.0,5.0,5.0,5.0,5.0,110
10725090928,May,2019,5/13/2019 7:38,4.0,4.0,5.0,5.0,5.0,111
10711153624,May,2019,5/7/2019 0:13,4.0,5.0,5.0,5.0,4.0,112
10649870695,March,2019,4/8/2019 22:37,5.0,5.0,5.0,5.0,5.0,113
10679244405,April,2019,4/22/2019 17:49,5.0,5.0,5.0,5.0,5.0,114
10756806691,May,2019,5/27/2019 2:40,4.0,5.0,5.0,5.0,5.0,115
10556891575,February,2019,2/26/2019 20:53,5.0,5.0,5.0,5.0,5.0,116
10496123463,January,2019,1/29/2019 15:11,5.0,5.0,5.0,5.0,5.0,117
10466024664,January,2019,1/14/2019 22:15,4.0,4.0,5.0,4.0,5.0,118
10726011552,May,2019,5/13/2019 15:09,5.0,5.0,5.0,5.0,5.0,119
10649916696,March,2019,4/8/2019 22:59,3.0,5.0,5.0,5.0,5.0,120
10679253885,April,2019,4/22/2019 17:53,4.0,4.0,4.0,4.0,5.0,121
10556984236,February,2019,2/26/2019 21:30,5.0,5.0,5.0,5.0,5.0,122
10711163252,May,2019,5/7/2019 0:20,5.0,5.0,5.0,5.0,5.0,123
10466070060,January,2019,1/14/2019 22:36,5.0,5.0,5.0,5.0,5.0,124
10497497129,January,2019,1/30/2019 1:36,5.0,5.0,5.0,5.0,5.0,125
10727241217,May,2019,5/13/2019 22:02,5.0,5.0,5.0,5.0,5.0,126
10650014581,March,2019,4/8/2019 23:51,5.0,5.0,5.0,5.0,5.0,127
10679271888,April,2019,4/22/2019 18:00,5.0,4.0,4.0,4.0,5.0,128
10557000129,February,2019,2/26/2019 21:37,5.0,5.0,5.0,5.0,5.0,129
10711192280,May,2019,5/7/2019 0:38,4.0,4.0,4.0,5.0,5.0,130
10757845738,May,2019,5/27/2019 16:31,5.0,5.0,5.0,5.0,5.0,131
10466090774,January,2019,1/14/2019 22:47,4.0,5.0,4.0,5.0,5.0,132
10500057983,January,2019,1/31/2019 2:20,3.0,4.0,5.0,4.0,5.0,133
10727244317,May,2019,5/13/2019 22:04,5.0,5.0,5.0,5.0,5.0,134
10650077933,March,2019,4/9/2019 0:28,3.0,5.0,4.0,4.0,3.0,135
10679286598,April,2019,4/22/2019 18:06,5.0,5.0,5.0,5.0,5.0,136
10557092462,February,2019,2/26/2019 22:17,5.0,5.0,5.0,5.0,5.0,137
10711197538,May,2019,5/7/2019 0:41,5.0,5.0,5.0,5.0,5.0,138
10758009959,May,2019,5/27/2019 18:17,5.0,5.0,5.0,5.0,5.0,139
10466228255,January,2019,1/15/2019 0:06,5.0,5.0,5.0,5.0,5.0,140
10500142818,January,2019,1/31/2019 3:32,5.0,5.0,5.0,5.0,5.0,141
10650354639,March,2019,4/9/2019 3:24,4.0,5.0,5.0,5.0,5.0,142
10679303563,April,2019,4/22/2019 18:13,5.0,5.0,5.0,5.0,5.0,143
10727259699,May,2019,5/13/2019 22:10,5.0,5.0,5.0,5.0,5.0,144
10557112037,February,2019,2/26/2019 22:26,5.0,5.0,5.0,5.0,5.0,145
10711201183,May,2019,5/7/2019 0:44,5.0,5.0,5.0,5.0,5.0,146
10758092792,May,2019,5/27/2019 19:17,5.0,4.0,5.0,4.0,5.0,147
10466383019,January,2019,1/15/2019 1:50,3.0,5.0,5.0,4.0,5.0,148
10506182340,January,2019,2/3/2019 7:17,5.0,5.0,5.0,5.0,5.0,149
10650461729,March,2019,4/9/2019 4:39,4.0,5.0,5.0,5.0,5.0,150
10679325963,April,2019,4/22/2019 18:23,4.0,4.0,4.0,5.0,5.0,151
10727260643,May,2019,5/13/2019 22:11,5.0,5.0,5.0,5.0,5.0,152
10557114762,February,2019,3/6/2019 0:53,4.0,4.0,4.0,4.0,5.0,153
10557117775,February,2019,2/26/2019 22:28,3.0,4.0,4.0,4.0,3.0,154
10557131148,February,2019,2/26/2019 22:35,5.0,5.0,5.0,5.0,5.0,155
10557131347,February,2019,2/26/2019 22:35,4.0,4.0,4.0,4.0,5.0,156
10557141771,February,2019,2/26/2019 22:40,5.0,5.0,5.0,5.0,5.0,157
10557156258,February,2019,2/26/2019 22:47,5.0,5.0,5.0,5.0,5.0,158
10557173386,February,2019,2/26/2019 22:56,5.0,5.0,5.0,5.0,5.0,159
10557173882,February,2019,2/26/2019 22:56,5.0,5.0,5.0,5.0,5.0,160
10557246744,February,2019,2/26/2019 23:35,2.0,1.0,1.0,1.0,2.0,161
10557250838,February,2019,2/26/2019 23:37,5.0,5.0,5.0,5.0,5.0,162
10557327791,February,2019,2/27/2019 0:20,5.0,5.0,5.0,5.0,5.0,163
10557376818,February,2019,2/27/2019 0:47,5.0,5.0,5.0,4.0,5.0,164
10557427946,February,2019,2/27/2019 1:16,4.0,5.0,5.0,4.0,5.0,165
10557492511,February,2019,2/27/2019 1:55,5.0,5.0,5.0,5.0,5.0,166
10557502060,February,2019,2/27/2019 2:01,3.0,5.0,5.0,5.0,5.0,167
10557557388,February,2019,2/27/2019 2:38,5.0,5.0,5.0,5.0,5.0,168
10557633291,February,2019,2/27/2019 3:31,4.0,4.0,4.0,4.0,5.0,169
10557661755,February,2019,2/27/2019 3:53,4.0,5.0,5.0,5.0,5.0,170
10558838145,February,2019,2/27/2019 16:24,5.0,5.0,5.0,5.0,5.0,171
10559560054,February,2019,2/27/2019 20:40,5.0,5.0,5.0,5.0,5.0,172
10560035369,February,2019,2/28/2019 0:37,5.0,5.0,5.0,5.0,5.0,173
10560380720,February,2019,2/28/2019 4:49,5.0,5.0,5.0,5.0,5.0,174
10561623109,February,2019,2/28/2019 16:42,5.0,4.0,4.0,4.0,5.0,175
10562488190,February,2019,2/28/2019 22:30,4.0,4.0,5.0,4.0,5.0,176
10562603664,February,2019,2/28/2019 23:35,5.0,5.0,5.0,4.0,5.0,177
10759653593,May,2019,5/28/2019 14:29,4.0,5.0,4.0,4.0,5.0,178
10727307131,May,2019,5/13/2019 22:32,5.0,5.0,5.0,5.0,5.0,179
10763328600,May,2019,5/29/2019 19:33,4.0,5.0,5.0,5.0,5.0,180
10679483875,April,2019,4/22/2019 19:29,5.0,5.0,5.0,5.0,5.0,181
10727313342,May,2019,5/13/2019 22:35,5.0,5.0,5.0,5.0,5.0,182
10650629496,March,2019,4/9/2019 7:07,3.0,5.0,5.0,5.0,5.0,183
10711208420,May,2019,5/7/2019 0:49,5.0,5.0,5.0,5.0,5.0,184
10506313617,January,2019,2/3/2019 11:38,4.0,5.0,5.0,5.0,5.0,185
10466566714,January,2019,1/15/2019 4:14,3.0,5.0,5.0,5.0,5.0,186
10766318353,June,2019,5/30/2019 18:56,4.0,5.0,5.0,5.0,5.0,187
10679518100,April,2019,4/22/2019 19:44,5.0,5.0,5.0,5.0,5.0,188
10727349043,May,2019,5/13/2019 22:53,5.0,5.0,5.0,4.0,5.0,189
10650649336,March,2019,4/9/2019 7:22,5.0,5.0,5.0,5.0,5.0,190
10711217176,May,2019,5/7/2019 0:54,5.0,5.0,5.0,5.0,5.0,191
10508365808,January,2019,2/4/2019 18:12,4.0,5.0,4.0,4.0,3.0,192
10467654855,January,2019,1/15/2019 16:20,4.0,5.0,5.0,5.0,5.0,193
10773335039,May,2019,6/3/2019 18:36,5.0,5.0,5.0,5.0,5.0,194
10679579318,April,2019,4/22/2019 20:10,5.0,5.0,5.0,5.0,5.0,195
10727357389,May,2019,5/13/2019 22:57,5.0,5.0,5.0,5.0,5.0,196
10651387997,March,2019,4/9/2019 14:21,3.0,5.0,5.0,5.0,5.0,197
10711273881,May,2019,5/7/2019 1:30,4.0,5.0,5.0,5.0,5.0,198
10508374099,January,2019,2/4/2019 18:15,5.0,5.0,5.0,5.0,5.0,199
10467691036,January,2019,1/15/2019 16:33,2.0,2.0,2.0,1.0,2.0,200
10773372650,May,2019,6/3/2019 18:50,4.0,5.0,5.0,5.0,5.0,201
10679756399,April,2019,4/22/2019 21:27,5.0,5.0,5.0,5.0,5.0,202
10727493536,May,2019,5/14/2019 0:11,5.0,5.0,5.0,5.0,5.0,203
10652036078,February,2019,4/9/2019 17:54,5.0,5.0,5.0,5.0,5.0,204
10711277988,May,2019,5/7/2019 1:33,5.0,5.0,5.0,5.0,5.0,205
10508381512,January,2019,2/4/2019 18:18,5.0,5.0,5.0,5.0,5.0,206
10467903975,January,2019,1/15/2019 17:57,4.0,4.0,4.0,4.0,5.0,207
10773386983,May,2019,6/3/2019 18:56,5.0,5.0,5.0,5.0,5.0,208
10679761345,April,2019,4/22/2019 21:29,5.0,5.0,5.0,5.0,5.0,209
10727540762,May,2019,5/14/2019 0:38,5.0,5.0,5.0,5.0,5.0,210
10652296423,March,2019,4/9/2019 19:22,4.0,4.0,5.0,5.0,5.0,211
10711361750,May,2019,5/7/2019 2:28,5.0,5.0,5.0,5.0,5.0,212
10508382177,January,2019,2/4/2019 18:18,5.0,5.0,5.0,5.0,5.0,213
10469227061,January,2019,1/16/2019 3:19,4.0,5.0,5.0,5.0,5.0,214
10679795269,April,2019,4/22/2019 21:45,5.0,5.0,5.0,5.0,5.0,215
10727592473,May,2019,5/14/2019 1:06,5.0,5.0,5.0,5.0,5.0,216
10655021750,April,2019,4/10/2019 18:27,5.0,5.0,5.0,5.0,5.0,217
10773389098,May,2019,6/3/2019 18:56,5.0,5.0,5.0,5.0,5.0,218
10711515399,May,2019,5/14/2019 18:34,5.0,5.0,5.0,4.0,5.0,219
10508416312,January,2019,2/4/2019 18:31,5.0,5.0,5.0,5.0,5.0,220
10471916572,January,2019,1/17/2019 1:54,4.0,5.0,5.0,5.0,5.0,221
10679929622,April,2019,4/22/2019 22:53,5.0,5.0,5.0,5.0,5.0,222
10728011692,May,2019,5/14/2019 6:35,3.0,4.0,3.0,4.0,4.0,223
10656105461,May,2019,4/11/2019 2:44,5.0,5.0,5.0,4.0,5.0,224
10773523944,May,2019,6/3/2019 19:50,5.0,5.0,5.0,5.0,5.0,225
10711586502,May,2019,5/7/2019 5:25,5.0,5.0,5.0,5.0,5.0,226
10508465263,January,2019,2/4/2019 18:49,5.0,5.0,5.0,5.0,5.0,227
10480709702,January,2019,1/21/2019 23:17,4.0,5.0,5.0,4.0,4.0,228
10680190744,April,2019,4/23/2019 1:41,5.0,5.0,5.0,5.0,5.0,229
10728800064,May,2019,5/14/2019 14:13,5.0,5.0,5.0,5.0,5.0,230
10660764239,June,2019,4/12/2019 20:00,4.0,4.0,4.0,4.0,5.0,231
10773570043,May,2019,6/3/2019 20:08,5.0,5.0,5.0,5.0,5.0,232
10711983637,May,2019,5/7/2019 10:31,4.0,5.0,5.0,5.0,5.0,233
10508467671,January,2019,2/4/2019 18:50,5.0,5.0,4.0,4.0,4.0,234
10481021583,January,2019,1/22/2019 3:50,4.0,5.0,4.0,5.0,5.0,235
10680344269,April,2019,4/23/2019 3:32,5.0,3.0,5.0,5.0,1.0,236
10728812803,May,2019,5/14/2019 14:18,5.0,5.0,5.0,5.0,5.0,237
10773634171,May,2019,6/3/2019 20:34,5.0,5.0,5.0,5.0,5.0,238
10712273469,May,2019,5/7/2019 13:18,3.0,4.0,5.0,5.0,5.0,239
10508468621,January,2019,2/4/2019 18:51,3.0,5.0,5.0,4.0,5.0,240
10481744771,January,2019,1/22/2019 13:16,5.0,5.0,5.0,5.0,5.0,241
10680364164,April,2019,4/23/2019 3:48,2.0,5.0,5.0,5.0,5.0,242
10729623923,May,2019,5/14/2019 18:41,5.0,5.0,5.0,5.0,5.0,243
10773821462,May,2019,6/3/2019 21:56,5.0,5.0,5.0,5.0,5.0,244
10713695097,May,2019,5/7/2019 21:01,5.0,5.0,5.0,5.0,5.0,245
10508536133,January,2019,2/4/2019 19:17,4.0,5.0,5.0,4.0,5.0,246
10482974848,January,2019,1/22/2019 21:34,5.0,5.0,5.0,5.0,5.0,247
10682626254,April,2019,4/23/2019 22:28,5.0,5.0,5.0,5.0,5.0,248
10686880779,April,2019,4/25/2019 14:22,5.0,5.0,5.0,5.0,5.0,249
10688300484,April,2019,4/25/2019 23:24,4.0,5.0,5.0,5.0,5.0,250
10688728718,April,2019,4/26/2019 4:47,5.0,5.0,5.0,5.0,5.0,251
10691829985,April,2019,4/27/2019 22:23,4.0,4.0,4.0,4.0,5.0,252
10694458838,April,2019,4/29/2019 17:15,5.0,5.0,5.0,5.0,5.0,253
10694490382,April,2019,4/29/2019 17:26,5.0,5.0,5.0,5.0,5.0,254
10694511133,April,2019,4/29/2019 17:33,4.0,5.0,5.0,5.0,5.0,255
10694572361,April,2019,4/29/2019 17:54,4.0,4.0,4.0,5.0,5.0,256
10694604877,April,2019,4/29/2019 18:05,5.0,5.0,5.0,5.0,5.0,257
10694608453,April,2019,4/29/2019 18:06,5.0,5.0,5.0,5.0,5.0,258
10694779192,April,2019,4/29/2019 19:05,3.0,4.0,4.0,4.0,4.0,259
10701065556,April,2019,5/1/2019 23:04,5.0,3.0,4.0,3.0,4.0,260
10508547207,January,2019,2/4/2019 19:21,4.0,5.0,5.0,5.0,5.0,261
10729949783,May,2019,5/14/2019 20:29,3.0,5.0,5.0,4.0,4.0,262
10508624535,January,2019,2/4/2019 19:51,5.0,5.0,5.0,5.0,5.0,263
10508649717,January,2019,2/4/2019 20:01,5.0,5.0,5.0,5.0,5.0,264
10733150759,May,2019,5/15/2019 20:29,4.0,4.0,5.0,5.0,5.0,265
10508967010,January,2019,2/4/2019 22:23,3.0,5.0,5.0,5.0,5.0,266
10482988358,January,2019,1/22/2019 21:40,2.0,3.0,4.0,3.0,4.0,267
10733616127,May,2019,5/16/2019 0:00,5.0,5.0,5.0,5.0,5.0,268
10508975918,January,2019,2/4/2019 22:27,3.0,4.0,4.0,4.0,5.0,269
10483021099,January,2019,1/22/2019 21:54,5.0,5.0,5.0,5.0,5.0,270
10733838965,May,2019,5/16/2019 2:22,5.0,5.0,5.0,5.0,5.0,271
10509044591,January,2019,2/4/2019 23:06,5.0,5.0,5.0,5.0,5.0,272
10483090735,January,2019,1/22/2019 22:28,5.0,5.0,5.0,5.0,5.0,273
10735633786,May,2019,5/16/2019 18:14,3.0,4.0,4.0,4.0,5.0,274
10713837552,May,2019,5/7/2019 21:55,5.0,5.0,5.0,5.0,5.0,275
10509183535,January,2019,2/5/2019 0:42,5.0,5.0,5.0,5.0,5.0,276
10483144570,January,2019,1/22/2019 22:57,4.0,5.0,5.0,5.0,5.0,277
10739919210,May,2019,5/18/2019 18:16,4.0,5.0,5.0,5.0,5.0,278
10714229805,May,2019,5/8/2019 1:15,4.0,4.0,5.0,4.0,5.0,279
10773925667,May,2019,6/3/2019 22:50,5.0,5.0,5.0,5.0,5.0,280
10509211827,January,2019,2/5/2019 1:03,4.0,5.0,5.0,5.0,5.0,281
10483183845,January,2019,1/22/2019 23:20,5.0,5.0,5.0,4.0,5.0,282
10743313972,May,2019,5/20/2019 21:30,5.0,5.0,5.0,5.0,5.0,283
10715603184,May,2019,5/8/2019 15:02,3.0,4.0,4.0,4.0,3.0,284
10774340003,May,2019,6/4/2019 3:48,4.0,5.0,5.0,5.0,5.0,285
10509215197,January,2019,2/5/2019 1:06,5.0,5.0,5.0,5.0,5.0,286
10483201502,January,2019,1/22/2019 23:31,5.0,5.0,5.0,5.0,5.0,287
10743411804,May,2019,5/20/2019 22:11,4.0,4.0,5.0,4.0,4.0,288
10718564018,May,2019,5/9/2019 15:30,4.0,5.0,5.0,5.0,5.0,289
10774434952,May,2019,6/4/2019 5:24,3.0,4.0,4.0,4.0,4.0,290
10509233321,January,2019,2/5/2019 1:20,4.0,5.0,5.0,5.0,5.0,291
10483212013,January,2019,1/22/2019 23:37,4.0,5.0,5.0,5.0,5.0,292
10743430706,May,2019,5/20/2019 22:19,3.0,4.0,4.0,4.0,5.0,293
10718943148,April,2019,5/9/2019 17:34,4.0,5.0,5.0,5.0,5.0,294
10774545906,May,2019,6/4/2019 7:26,5.0,5.0,5.0,5.0,5.0,295
10509445469,January,2019,2/5/2019 4:37,5.0,5.0,5.0,5.0,5.0,296
10483258311,January,2019,1/23/2019 0:08,3.0,4.0,4.0,4.0,5.0,297
10743488367,May,2019,5/20/2019 22:45,5.0,5.0,5.0,5.0,5.0,298
10719054328,April,2019,5/9/2019 18:13,5.0,5.0,5.0,5.0,5.0,299
10775109378,May,2019,6/4/2019 13:45,4.0,5.0,5.0,4.0,5.0,300
10509457899,January,2019,2/5/2019 4:53,3.0,5.0,5.0,5.0,5.0,301
10483419962,January,2019,1/23/2019 1:55,5.0,5.0,5.0,5.0,5.0,302
10743504182,May,2019,5/20/2019 22:53,3.0,3.0,3.0,3.0,3.0,303
10719560807,April,2019,5/9/2019 21:21,5.0,5.0,5.0,5.0,5.0,304
10775457464,May,2019,6/4/2019 15:56,4.0,5.0,5.0,5.0,5.0,305
10509498826,January,2019,2/5/2019 5:44,4.0,4.0,5.0,4.0,5.0,306
10483465080,January,2019,1/23/2019 2:21,5.0,5.0,5.0,5.0,5.0,307
10743520410,May,2019,5/20/2019 23:01,4.0,5.0,5.0,5.0,5.0,308
10719933773,April,2019,5/10/2019 0:32,5.0,3.0,4.0,4.0,4.0,309
10775918179,May,2019,6/4/2019 18:50,5.0,4.0,5.0,4.0,5.0,310
10509518195,January,2019,2/5/2019 6:09,5.0,5.0,5.0,5.0,5.0,311
10483491510,January,2019,1/23/2019 2:38,5.0,5.0,5.0,5.0,5.0,312
10743529114,May,2019,5/20/2019 23:05,5.0,5.0,5.0,5.0,5.0,313
10720000888,April,2019,5/10/2019 1:16,5.0,5.0,5.0,5.0,5.0,314
10776136342,May,2019,6/4/2019 20:13,5.0,5.0,5.0,5.0,5.0,315
10510065344,January,2019,2/5/2019 13:24,3.0,4.0,4.0,4.0,3.0,316
10483501141,January,2019,1/23/2019 2:45,5.0,5.0,5.0,5.0,5.0,317
10743568010,May,2019,5/20/2019 23:26,5.0,5.0,5.0,5.0,5.0,318
10723586488,April,2019,5/11/2019 22:34,5.0,5.0,4.0,4.0,4.0,319
10779247058,May,2019,6/6/2019 0:10,5.0,5.0,4.0,5.0,5.0,320
10510240798,January,2019,2/5/2019 14:39,3.0,4.0,4.0,4.0,4.0,321
10483661470,January,2019,1/23/2019 4:53,4.0,5.0,5.0,5.0,5.0,322
